trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1139,False,"{'a': 0.75, 'e': 0.31995661197745434}",20,0,-63.388378721169566,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",1
1140,False,"{'a': 0.75, 'e': 0.31963665536547686}",25,8,27.079932738727933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.75, 'e': 0.31931701871011137}",20,0,2.777969850258436,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1142,False,"{'a': 0.75, 'e': 0.3189977016914013}",25,0,-35.752916245063176,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1143,False,"{'a': 0.75, 'e': 0.3186787039897099}",25,13,-3.7325926737085955,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1144,False,"{'a': 0.75, 'e': 0.31836002528572016}",20,13,10.821811785817442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.75, 'e': 0.3180416652604344}",20,12,-18.306051417629675,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1146,False,"{'a': 0.75, 'e': 0.31772362359517403}",20,5,-27.65957561496325,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
1147,False,"{'a': 0.75, 'e': 0.31740589997157886}",20,6,14.1877477522383,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.75, 'e': 0.3170884940716073}",20,16,6.728522696973515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.75, 'e': 0.31677140557753564}",25,18,12.006561057137539,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.75, 'e': 0.3164546341719581}",20,8,-40.88868883705287,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1151,False,"{'a': 0.75, 'e': 0.31613817953778617}",25,0,-21.532266571687128,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1152,False,"{'a': 0.75, 'e': 0.3158220413582484}",20,14,11.64628529768595,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.75, 'e': 0.3155062193168901}",20,0,-14.57405078710442,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1154,False,"{'a': 0.75, 'e': 0.31519071309757324}",20,14,0.8012609714290324,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.75, 'e': 0.31487552238447564}",20,0,-22.17226660936862,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1156,False,"{'a': 0.75, 'e': 0.3145606468620912}",25,14,-27.740566986234516,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1157,False,"{'a': 0.75, 'e': 0.3142460862152291}",30,17,10.318992185693439,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.75, 'e': 0.3139318401290139}",25,13,-12.31764457958479,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1159,False,"{'a': 0.75, 'e': 0.31361790828888486}",30,17,-13.72032283768702,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1160,False,"{'a': 0.75, 'e': 0.31330429038059593}",25,8,18.290750081754048,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.75, 'e': 0.31299098609021536}",30,19,23.36871386730293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.75, 'e': 0.31267799510412514}",20,0,-34.902881859296905,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1163,False,"{'a': 0.75, 'e': 0.31236531710902105}",20,0,-4.870874502202479,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1164,False,"{'a': 0.75, 'e': 0.312052951791912}",20,0,-51.076207044665516,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1165,False,"{'a': 0.75, 'e': 0.3117408988401201}",25,2,13.380928233864612,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.75, 'e': 0.31142915794127995}",20,9,3.4193611708568037,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.75, 'e': 0.3111177287833387}",20,6,-17.88521576438817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1168,False,"{'a': 0.75, 'e': 0.31080661105455537}",20,11,4.053661323859782,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.75, 'e': 0.3104958044435008}",30,13,7.229732918799662,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1170,False,"{'a': 0.75, 'e': 0.3101853086390573}",20,5,22.258134007791917,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.75, 'e': 0.3098751233304182}",25,10,-73.17800888751555,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
1172,False,"{'a': 0.75, 'e': 0.3095652482070878}",20,11,18.599713214508405,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.75, 'e': 0.30925568295888073}",25,11,-2.300618124722906,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.75, 'e': 0.30894642727592186}",20,0,-31.994208359344075,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1175,False,"{'a': 0.75, 'e': 0.30863748084864595}",30,18,21.347153491621643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.75, 'e': 0.30832884336779726}",25,8,-29.090207275948455,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1177,False,"{'a': 0.75, 'e': 0.30802051452442947}",20,13,15.868987768149367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.75, 'e': 0.3077124940099051}",20,9,6.078010675648322,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1179,False,"{'a': 0.75, 'e': 0.3074047815158951}",30,12,7.417834047432274,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1180,False,"{'a': 0.75, 'e': 0.30709737673437926}",30,17,-20.919479670180557,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
1181,False,"{'a': 0.75, 'e': 0.30679027935764486}",20,4,26.062793694998643,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.75, 'e': 0.3064834890782872}",30,17,-0.37258730674473695,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1183,False,"{'a': 0.75, 'e': 0.30617700558920896}",20,9,20.616104846703365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.75, 'e': 0.30587082858361975}",20,13,13.106151571920986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.75, 'e': 0.3055649577550361}",20,2,10.8446286072436,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1186,False,"{'a': 0.75, 'e': 0.3052593927972811}",20,12,14.844946377487751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.75, 'e': 0.3049541334044838}",30,7,-37.144130139947684,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 0}",1
1188,False,"{'a': 0.75, 'e': 0.3046491792710793}",25,20,11.070490666669647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.75, 'e': 0.30434453009180823}",20,12,-6.776289709399681,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1190,False,"{'a': 0.75, 'e': 0.3040401855617164}",20,11,20.613394886974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.75, 'e': 0.30373614537615473}",25,12,-83.77680722370505,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
1192,False,"{'a': 0.75, 'e': 0.3034324092307785}",20,10,-24.871877503691678,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1193,False,"{'a': 0.75, 'e': 0.30312897682154777}",25,1,21.954503920085266,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.75, 'e': 0.3028258478447262}",30,0,18.235236579841864,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1195,False,"{'a': 0.75, 'e': 0.30252302199688147}",20,6,7.4041041734996575,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1196,False,"{'a': 0.75, 'e': 0.3022204989748846}",30,7,2.8186252327967036,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
1197,False,"{'a': 0.75, 'e': 0.30191827847590974}",20,7,-6.806468300508938,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1198,False,"{'a': 0.75, 'e': 0.3016163601974338}",20,13,15.024903053691338,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.75, 'e': 0.3013147438372364}",20,3,-43.435432949582186,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1200,False,"{'a': 0.75, 'e': 0.3010134290933992}",20,12,-27.629867708598034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1201,False,"{'a': 0.75, 'e': 0.30071241566430573}",25,13,-19.306159771846676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1202,False,"{'a': 0.75, 'e': 0.3004117032486414}",20,11,2.797240542560127,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.75, 'e': 0.3001112915453928}",20,14,-11.383132568523525,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1204,False,"{'a': 0.75, 'e': 0.2998111802538474}",25,19,12.032958093726448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.75, 'e': 0.29951136907359355}",20,13,-10.42195539950877,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1206,False,"{'a': 0.75, 'e': 0.29921185770451997}",30,0,10.64826629631234,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1207,False,"{'a': 0.75, 'e': 0.29891264584681543}",30,8,19.538794467713128,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.75, 'e': 0.2986137332009686}",20,3,-14.286770302677358,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
1209,False,"{'a': 0.75, 'e': 0.2983151194677677}",20,2,-28.756757227550445,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1210,False,"{'a': 0.75, 'e': 0.2980168043482999}",20,0,7.696213434289268,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1211,False,"{'a': 0.75, 'e': 0.2977187875439516}",20,3,-12.822801197404058,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1212,False,"{'a': 0.75, 'e': 0.2974210687564076}",20,1,8.507062025200831,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1213,False,"{'a': 0.75, 'e': 0.2971236476876512}",30,9,-28.11090724861505,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
1214,False,"{'a': 0.75, 'e': 0.29682652403996357}",30,11,5.718788840385805,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.75, 'e': 0.2965296975159236}",20,5,-26.073520250954786,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1216,False,"{'a': 0.75, 'e': 0.2962331678184077}",25,1,-39.43215942928854,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
1217,False,"{'a': 0.75, 'e': 0.2959369346505893}",20,0,-9.025815238333907,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1218,False,"{'a': 0.75, 'e': 0.2956409977159387}",20,0,-43.6150829499332,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1219,False,"{'a': 0.75, 'e': 0.29534535671822276}",25,7,8.277115324195162,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.75, 'e': 0.29505001136150455}",20,0,26.53658147571636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1221,False,"{'a': 0.75, 'e': 0.294754961350143}",20,15,9.642755296961887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.75, 'e': 0.2944602063887929}",30,2,31.05543995809989,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.75, 'e': 0.2941657461824041}",20,13,11.914283660456583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.75, 'e': 0.2938715804362217}",25,4,-24.013232537255114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1225,False,"{'a': 0.75, 'e': 0.2935777088557855}",20,13,3.83325160177755,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.75, 'e': 0.2932841311469297}",20,10,13.09281648210695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.75, 'e': 0.29299084701578276}",20,0,-33.89762045697668,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1228,False,"{'a': 0.75, 'e': 0.292697856168767}",30,0,-27.80501339093675,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
1229,False,"{'a': 0.75, 'e': 0.2924051583125982}",30,4,-40.09117309937634,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1
1230,False,"{'a': 0.75, 'e': 0.2921127531542856}",20,0,-158.1552160630592,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
1231,False,"{'a': 0.75, 'e': 0.2918206404011313}",30,16,4.212101109281691,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1232,False,"{'a': 0.75, 'e': 0.2915288197607302}",25,0,-13.06978669393086,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1233,False,"{'a': 0.75, 'e': 0.29123729094096945}",20,2,30.98750308564105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.75, 'e': 0.29094605365002846}",25,13,-17.30981409866401,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1235,False,"{'a': 0.75, 'e': 0.29065510759637847}",20,9,7.420083484153199,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.75, 'e': 0.29036445248878207}",20,0,22.752757081246536,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.75, 'e': 0.2900740880362933}",30,16,8.390984958965307,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.75, 'e': 0.289784013948257}",30,0,-55.79239071166374,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
1239,False,"{'a': 0.75, 'e': 0.28949422993430873}",30,20,14.888562429833916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.75, 'e': 0.28920473570437444}",25,0,-14.489479191358546,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1241,False,"{'a': 0.75, 'e': 0.28891553096867006}",25,10,-71.55594903266501,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1242,False,"{'a': 0.75, 'e': 0.2886266154377014}",20,0,-2.5930810750404145,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1243,False,"{'a': 0.75, 'e': 0.2883379888222637}",20,0,-13.346838368683134,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1244,False,"{'a': 0.75, 'e': 0.2880496508334414}",25,11,-7.916204786707512,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1245,False,"{'a': 0.75, 'e': 0.28776160118260796}",20,0,-39.62417485338031,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1246,False,"{'a': 0.75, 'e': 0.28747383958142536}",20,14,12.38860697642838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.75, 'e': 0.287186365741844}",20,7,18.116416773654436,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.75, 'e': 0.2868991793761021}",20,8,7.683994914282559,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.75, 'e': 0.286612280196726}",30,0,3.3162069041157194,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1250,False,"{'a': 0.75, 'e': 0.2863256679165293}",20,13,-19.52650584594656,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1251,False,"{'a': 0.75, 'e': 0.28603934224861277}",20,0,-63.6129568929815,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
1252,False,"{'a': 0.75, 'e': 0.28575330290636414}",30,19,-29.1285049916642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1253,False,"{'a': 0.75, 'e': 0.28546754960345777}",30,17,19.61989453698851,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.75, 'e': 0.2851820820538543}",20,0,28.711799892739666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1255,False,"{'a': 0.75, 'e': 0.28489689997180045}",30,13,17.346286174311402,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.75, 'e': 0.28461200307182866}",20,3,-123.0885693263507,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
1257,False,"{'a': 0.75, 'e': 0.2843273910687568}",20,8,7.854558518104248,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.75, 'e': 0.28404306367768806}",30,0,-1.591009795211546,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
1259,False,"{'a': 0.75, 'e': 0.28375902061401037}",20,15,9.414021775485324,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.75, 'e': 0.28347526159339637}",20,0,9.32256432430146,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1261,False,"{'a': 0.75, 'e': 0.283191786331803}",25,8,-15.509432012758989,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1262,False,"{'a': 0.75, 'e': 0.2829085945454712}",20,11,-6.731068267015008,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1263,False,"{'a': 0.75, 'e': 0.2826256859509257}",25,11,21.354644872684986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.75, 'e': 0.2823430602649748}",20,8,19.83811843864372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.75, 'e': 0.2820607172047098}",25,0,-31.548097990249797,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
1266,False,"{'a': 0.75, 'e': 0.2817786564875051}",20,11,17.353110984076814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.75, 'e': 0.28149687783101757}",20,13,-6.68650206608557,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1268,False,"{'a': 0.75, 'e': 0.28121538095318654}",20,7,-42.840124989006995,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1269,False,"{'a': 0.75, 'e': 0.2809341655722334}",20,8,14.328429111984226,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.75, 'e': 0.28065323140666115}",20,0,-1.0544780324232723,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1271,False,"{'a': 0.75, 'e': 0.28037257817525446}",20,6,-8.406786327498814,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1272,False,"{'a': 0.75, 'e': 0.2800922055970792}",25,14,24.83191081014349,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.75, 'e': 0.27981211339148215}",30,21,-1.0316940606093323,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1274,False,"{'a': 0.75, 'e': 0.27953230127809064}",20,7,17.70217354471732,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.75, 'e': 0.27925276897681256}",20,12,-13.281155066378862,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
1276,False,"{'a': 0.75, 'e': 0.2789735162078358}",25,12,-22.86746331906277,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1277,False,"{'a': 0.75, 'e': 0.2786945426916279}",20,14,10.132160721295339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.75, 'e': 0.2784158481489363}",25,13,12.348927462067557,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1279,False,"{'a': 0.75, 'e': 0.27813743230078736}",20,0,28.971622067804212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1280,False,"{'a': 0.75, 'e': 0.2778592948684866}",30,19,15.061074609522862,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.75, 'e': 0.2775814355736181}",35,20,-15.67898684583723,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
1282,False,"{'a': 0.75, 'e': 0.2773038541380445}",30,2,26.291808070511706,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
1283,False,"{'a': 0.75, 'e': 0.27702655028390644}",25,0,-38.08285488015779,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1284,False,"{'a': 0.75, 'e': 0.2767495237336225}",25,0,13.923095588102422,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1285,False,"{'a': 0.75, 'e': 0.2764727742098889}",30,10,-20.635306620810383,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1286,False,"{'a': 0.75, 'e': 0.276196301435679}",20,12,14.692559648295646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.75, 'e': 0.2759201051342433}",20,6,14.557185282712565,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.75, 'e': 0.2756441850291091}",20,15,8.065162466502686,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.75, 'e': 0.27536854084407997}",25,15,-5.004377257355773,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.75, 'e': 0.2750931723032359}",20,0,-12.300889956770208,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1291,False,"{'a': 0.75, 'e': 0.27481807913093265}",20,2,9.028970729328535,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1292,False,"{'a': 0.75, 'e': 0.2745432610518017}",20,0,-11.910371231291608,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1293,False,"{'a': 0.75, 'e': 0.2742687177907499}",30,0,12.411824509542338,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1294,False,"{'a': 0.75, 'e': 0.27399444907295917}",20,0,-32.20341646720861,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1295,False,"{'a': 0.75, 'e': 0.2737204546238862}",20,0,-0.7401457469226389,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1296,False,"{'a': 0.75, 'e': 0.27344673416926235}",25,6,-1.7674519975831213,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1297,False,"{'a': 0.75, 'e': 0.27317328743509306}",35,8,40.163279753911574,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.75, 'e': 0.27290011414765797}",20,0,2.801500841537027,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1299,False,"{'a': 0.75, 'e': 0.2726272140335103}",20,12,12.64400611483136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.75, 'e': 0.2723545868194768}",25,16,7.369816639300164,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.75, 'e': 0.2720822322326573}",25,0,0.7484426082582007,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1302,False,"{'a': 0.75, 'e': 0.2718101500004247}",30,16,24.71096192954346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.75, 'e': 0.27153833985042425}",25,0,-37.074354111918325,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1304,False,"{'a': 0.75, 'e': 0.2712668015105738}",30,1,37.72887288834896,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.75, 'e': 0.27099553470906323}",20,0,-54.33316225930922,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1306,False,"{'a': 0.75, 'e': 0.2707245391743542}",20,0,9.097168396590789,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1307,False,"{'a': 0.75, 'e': 0.2704538146351798}",30,11,-17.487000027303463,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1308,False,"{'a': 0.75, 'e': 0.27018336082054467}",25,0,-5.457346230173123,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1309,False,"{'a': 0.75, 'e': 0.2699131774597241}",35,25,12.839388125394088,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.75, 'e': 0.26964326428226437}",30,4,-55.17676588694512,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 1}",1
1311,False,"{'a': 0.75, 'e': 0.2693736210179821}",20,0,-38.104096804313286,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1312,False,"{'a': 0.75, 'e': 0.26910424739696415}",25,15,-0.2460648659532374,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.75, 'e': 0.2688351431495672}",30,0,-85.29265088700365,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
1314,False,"{'a': 0.75, 'e': 0.2685663080064176}",20,0,4.09505135482061,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1315,False,"{'a': 0.75, 'e': 0.2682977416984112}",30,13,-7.340619480724199,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1316,False,"{'a': 0.75, 'e': 0.26802944395671274}",20,0,28.29845201408881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1317,False,"{'a': 0.75, 'e': 0.26776141451275604}",20,0,-15.859396926419466,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1318,False,"{'a': 0.75, 'e': 0.2674936530982433}",20,16,7.286689911464674,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.75, 'e': 0.26722615944514505}",25,5,15.792893425149,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.75, 'e': 0.2669589332856999}",20,2,-38.027856059707005,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
